Group,Marker Icon,Marker Color,Icon Color,Custom Size,Name,Image,Description,Location,Latitude,Longitude,Found,Quality,Source
Politics & General News,,darkblue,white,,<center><font size= 4>The Bernalillo Times</center></Font>,https://raw.githubusercontent.com/gbventura/Hispanic_Periodicals/master/Newspaper/No%20Image%20.jpg,"<p><b> Years: </b> 1929-1971
<br><b>Location:</b> Bernalillo, New Mexico
<br><b>Language:</b> Spanish; English
<br><b> Distribution: </b> Weekly
<br><b> Editor/ Director/ Proprietor: </b> Vida L. Randall (Editor)
","Bernalillo, New Mexico",35.30004,-106.5511369,"Bernalillo, NM, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Border</center></Font>,https://raw.githubusercontent.com/gbventura/Hispanic_Periodicals/master/Newspaper/No%20Image%20.jpg,"<p><b> Years: </b> 1907-19uu
<br><b>Location:</b> Tucson, Arizona
","Tucson, Arizona",32.2226066,-110.9747108,"Tucson, AZ, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Borderer</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/The%20Borderer%20(Las%20Cruces).PNG?raw=true,"<p><b> Years: </b> 1871-1875
<br><b>Location:</b> Las Cruces, New Mexico
<br><b>Language:</b> Spanish; English
<br><b> Distribution: </b> Weekly
<br><b> Editor/ Director/ Proprietor: </b> Benett & A.C. Abacock
","Las Cruces, New Mexico",32.3199396,-106.7636538,"Las Cruces, NM, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The California Star</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/California%20Star%20(San%20Francisco).jpg?raw=true,"<p><b> Years: </b> 1847-1848
<br><b>Location:</b> San Franciso, California
<br><b> Distribution: </b> Weekly
<br><b> Editor/ Director/ Proprietor: </b> E.P. Jones, Edward C. Kemble (Editors)
","San Franciso, California",37.7749295,-122.4194155,"San Francisco, CA, USA",Match,Google
Religion,,purple,white,,<center><font size= 4>The Catholic Expositor</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/The_Catholic_Expositor(New%20York).jpg?raw=true,"<p><b> Years: </b> 1844-1844
<br><b>Location:</b> New York, New York
<br><b> Distribution: </b> Monthly
<br><b> Editor/ Director/ Proprietor: </b> Rev. Felix Varela, Rev. Constantine Pise
","New York, New York",40.7127753,-74.0059728,"New York, NY, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Chronicle</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/The%20Chronicle%20(Las%20Vegas).PNG?raw=true,"<p><b> Years: </b> 1886-1886
<br><b>Location:</b> Las Vegas, New Mexico
<br><b> Distribution: </b> Weekly; semi-weekly
<br><b> Editor/ Director/ Proprietor: </b> Louis Hommel
","Las Vegas, New Mexico",35.5942137,-105.2227978,"Las Vegas, NM 87701, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Chronicle</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"<p><b> Years: </b> 18uu-1uuu
<br><b>Location:</b> Las Vegas, New Mexico
<br><b>Language:</b> English
<br><b> Distribution: </b> Weekly
<br><b> Editor/ Director/ Proprietor: </b> Chronicle Pub. Co.
","Las Vegas, New Mexico",35.5942137,-105.2227978,"Las Vegas, NM 87701, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Clarion</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"<p><b> Years: </b> 19uu-19uu
<br><b>Location:</b> Walsenburg, Colorado
<br><b>Language:</b> Spanish; English
<br><b> Editor/ Director/ Proprietor: </b> Earl Gault
","Walsenburg, Colorado",37.6241793,-104.7802645,"Walsenburg, CO 81089, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Colorado Clarion</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"<p><b> Years: </b> 1953-19uu
<br><b>Location:</b> Denver, Colorado
<br><b>Language:</b> Spanish; English
<br><b> Distribution: </b> Weekly
<br><b> Editor/ Director/ Proprietor: </b> Rubén C. Valdez
","Denver, Colorado",39.7392358,-104.990251,"Denver, CO, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Colorado Pioneer</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"<p><b> Years: </b> 1875-1878?
<br><b>Location:</b> Trinidad, Colorado
<br><b>Language:</b> English; Spanish
<br><b> Distribution: </b> Weekly
<br><b> Editor/ Director/ Proprietor: </b> Urbano Chacón
","Trinidad, Colorado",37.1694632,-104.5005407,"Trinidad, CO 81082, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Corpus Christi Ranchero</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/The%20Corpus%20Christi%20Ranchero%20(Corpus%20Christi).png?raw=true,"<p><b> Years: </b> 1863-1864
<br><b>Location:</b> Santa Margarita, Texas
<br><b> Distribution: </b> Weekly
<br><b> Editor/ Director/ Proprietor: </b> H.A. Maltby
","Santa Margarita, Texas",26.4925586,-99.0928098,"Santa Margarita, TX 78584, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Corpus Christi Star = Estrella de Corpus Christi</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/The%20Corpus%20Christi%20Star%20(Corpus%20Christi).png?raw=true,"<p><b> Years: </b> 1848-1uuu
<br><b>Location:</b> Corpus Christi, Texas
<br><b>Language:</b> English; Spanish
<br><b> Distribution: </b> Weekly
<br><b> Editor/ Director/ Proprietor: </b> John H. Peoples
","Corpus Christi, Texas",27.8005828,-97.396381,"Corpus Christi, TX, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Daily Chronicle</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"<p><b> Years: </b> 1884–18uu
<br><b>Location:</b> Las Vegas, New Mexico
<br><b> Editor/ Director/ Proprietor: </b> [Chronicle Pub. Co.]
","Las Vegas, New Mexico",35.5942137,-105.2227978,"Las Vegas, NM 87701, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Daily New Mexican</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/The%20Daily%20New%20Mexican%20(Santa%20Fe).png?raw=true,"<p><b> Years: </b> 1868-1881
<br><b>Location:</b> Santa Fe, New Mexico
<br><b>Language:</b> English; Spanish
<br><b> Distribution: </b> Daily
<br><b> Editor/ Director/ Proprietor: </b> Manderfield & Tucker
","Santa Fe, New Mexico",35.6869752,-105.937799,"Santa Fe, NM, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Daily Ranchero and Republican</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/The%20Daily%20Ranchero%20and%20Republican%20(Brownsville).png?raw=true,"<p><b> Years: </b> 1859-1879?
<br><b>Location:</b> Brownsville, Texas
<br><b>Language:</b> English; Spanish
<br><b> Distribution: </b> Daily
<br><b> Editor/ Director/ Proprietor: </b> J.S. Mansur & Co.
","Brownsville, Texas",25.9017472,-97.4974838,"Brownsville, TX, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Daily Times</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"<p><b> Years: </b> 1893-1uuu
<br><b>Location:</b> Las Cruces, New Mexico
<br><b>Language:</b> English; Spanish
<br><b> Distribution: </b> Daily
<br><b> Editor/ Director/ Proprietor: </b> Marcial Valdez and E. Gándara
","Las Cruces, New Mexico",32.3199396,-106.7636538,"Las Cruces, NM, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Democrat and Ranchero</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"<p><b> Years: </b> 1879-1880?
<br><b>Location:</b> Brownsville, Texas
<br><b> Distribution: </b> Semiweekly
","Brownsville, Texas",25.9017472,-97.4974838,"Brownsville, TX, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The El Paso Times</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/El%20Paso%20Times%20(El%20Paso).png?raw=true,"<p><b> Years: </b> 1886-1889
<br><b>Location:</b> El Paso, Texas 
<br><b> Distribution: </b> Daily (twice on Wednesday)
<br><b> Editor/ Director/ Proprietor: </b> Juan S. Hart and John E. Lord
","El Paso, Texas",31.7618778,-106.4850217,"El Paso, TX, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Estancia Herald</center></Font>,"https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/Estancia%20News%20Herald%20(New%20Mexico%20Octubre,%201916).PNG?raw=true","<p><b> Years: </b> 1904-1921
<br><b>Location:</b> Estancia, New Mexico
<br><b>Language:</b> English; Spanish
<br><b> Distribution: </b> Weekly
<br><b> Editor/ Director/ Proprietor: </b> Allen Barrett
","Estancia, New Mexico",34.7583934,-106.0558506,"Estancia, NM 87016, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Estancia News</center></Font>,"https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/The%20Estancia%20News%20(Estancia,%20Torrence%20County).PNG?raw=true","<p><b> Years: </b> 1904?-1912
<br><b>Location:</b> Estancia, Torrence County, New Mexico
<br><b>Language:</b> English; Spanish
<br><b> Distribution: </b> Weekly
<br><b> Editor/ Director/ Proprietor: </b> P.A. Speckmann
","Estancia, Torrence County, New Mexico",34.7583934,-106.0558506,"Estancia, NM 87016, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Filipino</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/The%20Filipino%20(Washington%20D.C.).png?raw=true,"<p><b> Years: </b> 1906-1906
<br><b>Location:</b> Washington, D. C.
<br><b>Language:</b> English; Spanish
<br><b> Editor/ Director/ Proprietor: </b> William Alexander Sutherland (Editor)
","Washington, D. C.",38.9071923,-77.0368707,"Washington, DC, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Filipino People</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/The%20Filipino%20People%20(Washington%20D.C.).png?raw=true,"<p><b> Years: </b> 1912-1916
<br><b>Location:</b> Washington, D. C.
<br><b> Distribution: </b> Monthly
<br><b> Editor/ Director/ Proprietor: </b> [M.L. Quezon]
","Washington, D. C.",38.9071923,-77.0368707,"Washington, DC, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Filipino Student</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/The%20Filipino%20Student%20(Berkeley).png?raw=true,"<p><b> Years: </b> 1912-1914
<br><b>Location:</b> Berkeley, California
<br><b>Language:</b> English
<br><b> Distribution: </b> Monthly
<br><b> Editor/ Director/ Proprietor: </b> [Filipino Students in America]
","Berkeley, California",37.8715926,-122.272747,"Berkeley, CA, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Forumeer</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"<p><b> Years: </b> 1948?-1980
<br><b>Location:</b> San Jose, California
<br><b> Distribution: </b> Monthly
<br><b> Editor/ Director/ Proprietor: </b> American G.I. Forum
","San Jose, California",37.3382082,-121.8863286,"San Jose, CA, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Future</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"
<br><b>Location:</b> New Orleans, Louisiana
<br><b> Editor/ Director/ Proprietor: </b> F. Delaup
<br><b>Additional information:</b> See also <b>L'Avenir du Peuple</b>
","New Orleans, Louisiana",29.9510658,-90.0715323,"New Orleans, LA, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Gate City Sun</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"<p><b> Years: </b> 1930-1936
<br><b>Location:</b> Raton, New Mexico
<br><b>Language:</b> English; Spanish
<br><b> Distribution: </b> Weekly
<br><b> Editor/ Director/ Proprietor: </b> Hale Bicknell
","Raton, New Mexico",36.9033581,-104.4391532,"Raton, NM 87740, USA",Match,Google
Religion,,purple,white,,<center><font size= 4>The Gauntlet</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/The%20Gauntlet%20(Santa%20Fe).PNG?raw=true,"<p><b> Years: </b> 1894-1894
<br><b>Location:</b> Santa Fe, New Mexico
<br><b>Language:</b> English; Spanish
<br><b> Distribution: </b> Weekly
<br><b> Editor/ Director/ Proprietor: </b> James L. Collins, Hezekiah S. Johnson
","Santa Fe, New Mexico",35.6869752,-105.937799,"Santa Fe, NM, USA",Match,Google
Religion,,purple,white,,<center><font size= 4>The Herald of Christian Science</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"<br><b>Location:</b> Boston, Massachusetts
<br><b>Additional information:</b> See also <b>El Heraldo de la Ciencia Cristiana</b>

","Boston, Massachusetts",42.3600825,-71.0588801,"Boston, MA, USA",Match,Google
Arts & Culture,,orange,white,,<center><font size= 4>The Hispanic American Historical Review</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/The%20Hispanic%20American%20Review%20(Washington%20D.C.).PNG?raw=true,"<p><b> Years: </b> 1918-.
<br><b>Location:</b> Washington, D. C.
<br><b>Language:</b> English; Spanish
<br><b> Distribution: </b> Quarterly
<br><b> Editor/ Director/ Proprietor: </b> Duke University Press/J.A. Robertson (Editor)
","Washington, D. C.",38.9071923,-77.0368707,"Washington, DC, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Horse Fly</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/The%20Horse%20Fly%20(Taos).png?raw=true,"<p><b> Years: </b> 1938-194u
<br><b>Location:</b> Taos, New Mexico
<br><b>Language:</b> English
<br><b> Distribution: </b> Weekly
<br><b> Editor/ Director/ Proprietor: </b> Spud Johnson
","Taos, New Mexico",36.4072485,-105.5730665,"Taos, NM 87571, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Independent</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"
<br><b>Location:</b> New Orleans, Louisiana
<br><b>Additional information:</b> See also <b>El Independiente</b>

","New Orleans, Louisiana",29.9510658,-90.0715323,"New Orleans, LA, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Independent</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"<p><b> Years: </b> 1909-1915
<br><b>Location:</b> Walsenburg, Huérfano County, Colorado
<br><b>Language:</b> English; Spanish
<br><b> Distribution: </b> Weekly
<br><b> Editor/ Director/ Proprietor: </b> Independent Pub. Co.","Walsenburg, Huérfano County, Colorado",37.6241793,-104.7802645,"Walsenburg, CO 81089, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Independent</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"
<br><b>Location:</b> Las Vegas, New Mexico
<br><b> Editor/ Director/ Proprietor: </b> E.H. Salazar (Director)/Felipe Chacón (Editor) 
<br><b>Additional information:</b> See also <b>El Independiente</b>
","Las Vegas, New Mexico",35.5942137,-105.2227978,"Las Vegas, NM 87701, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Independent y el Imparcial</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"<p><b> Years: </b> 1915–1923
<br><b>Location:</b> Walsenburg, Colorado
<br><b> Editor/ Director/ Proprietor: </b> Independent Pub. Co.
","Walsenburg, Colorado",37.6241793,-104.7802645,"Walsenburg, CO 81089, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The International</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"<p><b> Years: </b> 1947-1960
<br><b>Location:</b> Presidio, Texas
<br><b>Language:</b> English; Spanish
<br><b> Distribution: </b> Weekly
<br><b> Editor/ Director/ Proprietor: </b> Juan Rivera Sr.
","Presidio, Texas",29.5607383,-104.3721465,"Presidio, TX 79845, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The International News Guide</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"<p><b> Years: </b> 1939-1948
<br><b>Location:</b> Eagle Pass, Texas
<br><b>Language:</b> English
<br><b> Editor/ Director/ Proprietor: </b> L.M. Hufman
","Eagle Pass, Texas",28.7091433,-100.4995214,"Eagle Pass, TX 78852, USA",Match,Google
Politics & General News,,darkblue,white,,<center><font size= 4>The Javelin</center></Font>,https://github.com/gbventura/Hispanic_Periodicals/blob/master/Newspaper/No%20Image%20.jpg?raw=true,"<p><b> Years: </b> 1889-1uuu
<br><b>Location:</b> Carrizo Springs, Texas
<br><b> Distribution: </b> Weekly
<br><b> Editor/ Director/ Proprietor: </b> J.L. McCaleb
","Carrizo Springs, Texas",28.5219292,-99.8606107,"Carrizo Springs, TX 78834, USA",Match,Google
